Code,Quantity,Rate,Diff,Name,Date,ValidFromDate
AED,10,7.3428,0.0062,არაბეთის გაერთიანებული საამიროების დირჰამი,8/7/2025,8/8/2025
AED,10,7.3490,0.0053,არაბეთის გაერთიანებული საამიროების დირჰამი,8/6/2025,8/7/2025
AED,10,7.3543,0.0045,არაბეთის გაერთიანებული საამიროების დირჰამი,8/5/2025,8/6/2025
AED,10,7.3588,0.0058,არაბეთის გაერთიანებული საამიროების დირჰამი,8/4/2025,8/5/2025
AED,10,7.3646,0.0029,არაბეთის გაერთიანებული საამიროების დირჰამი,8/1/2025,8/2/2025
AED,10,7.3675,0.0017,არაბეთის გაერთიანებული საამიროების დირჰამი,7/31/2025,8/1/2025
AED,10,7.3692,0.0008,არაბეთის გაერთიანებული საამიროების დირჰამი,7/30/2025,7/31/2025
AED,10,7.3700,0.0014,არაბეთის გაერთიანებული საამიროების დირჰამი,7/29/2025,7/30/2025
AED,10,7.3714,0.0030,არაბეთის გაერთიანებული საამიროების დირჰამი,7/28/2025,7/29/2025
AED,10,7.3744,0.0021,არაბეთის გაერთიანებული საამიროების დირჰამი,7/25/2025,7/26/2025
AED,10,7.3765,0.0017,არაბეთის გაერთიანებული საამიროების დირჰამი,7/24/2025,7/25/2025
AED,10,7.3782,0.0016,არაბეთის გაერთიანებული საამიროების დირჰამი,7/23/2025,7/24/2025
AED,10,7.3798,0.0019,არაბეთის გაერთიანებული საამიროების დირჰამი,7/22/2025,7/23/2025
AED,10,7.3817,0.0014,არაბეთის გაერთიანებული საამიროების დირჰამი,7/21/2025,7/22/2025
AED,10,7.3831,0.0008,არაბეთის გაერთიანებული საამიროების დირჰამი,7/18/2025,7/19/2025
AED,10,7.3839,0.0016,არაბეთის გაერთიანებული საამიროების დირჰამი,7/17/2025,7/18/2025
AED,10,7.3855,0.0030,არაბეთის გაერთიანებული საამიროების დირჰამი,7/16/2025,7/17/2025
AED,10,7.3885,0.0030,არაბეთის გაერთიანებული საამიროების დირჰამი,7/15/2025,7/16/2025
AED,10,7.3915,0.0030,არაბეთის გაერთიანებული საამიროების დირჰამი,7/14/2025,7/15/2025
AED,10,7.3945,0.0038,არაბეთის გაერთიანებული საამიროების დირჰამი,7/11/2025,7/12/2025
AED,10,7.3983,0.0005,არაბეთის გაერთიანებული საამიროების დირჰამი,7/10/2025,7/11/2025
AED,10,7.3978,0.0024,არაბეთის გაერთიანებული საამიროების დირჰამი,7/9/2025,7/10/2025
AED,10,7.4002,0.0005,არაბეთის გაერთიანებული საამიროების დირჰამი,7/8/2025,7/9/2025
AED,10,7.3997,0.0030,არაბეთის გაერთიანებული საამიროების დირჰამი,7/7/2025,7/8/2025
AED,10,7.4027,0.0011,არაბეთის გაერთიანებული საამიროების დირჰამი,7/4/2025,7/5/2025
AED,10,7.4038,0.0024,არაბეთის გაერთიანებული საამიროების დირჰამი,7/3/2025,7/4/2025
AED,10,7.4062,0.0033,არაბეთის გაერთიანებული საამიროების დირჰამი,7/2/2025,7/3/2025
AED,10,7.4095,0.0043,არაბეთის გაერთიანებული საამიროების დირჰამი,7/1/2025,7/2/2025
AED,10,7.4138,0.0024,არაბეთის გაერთიანებული საამიროების დირჰამი,6/30/2025,7/1/2025
AED,10,7.4162,0.0016,არაბეთის გაერთიანებული საამიროების დირჰამი,6/27/2025,6/28/2025
AED,10,7.4178,0.0017,არაბეთის გაერთიანებული საამიროების დირჰამი,6/26/2025,6/27/2025
AED,10,7.4195,0.0011,არაბეთის გაერთიანებული საამიროების დირჰამი,6/25/2025,6/26/2025
AED,10,7.4206,0.0021,არაბეთის გაერთიანებული საამიროების დირჰამი,6/24/2025,6/25/2025
AED,10,7.4227,0.0024,არაბეთის გაერთიანებული საამიროების დირჰამი,6/23/2025,6/24/2025
AED,10,7.4251,0.0008,არაბეთის გაერთიანებული საამიროების დირჰამი,6/20/2025,6/21/2025
AED,10,7.4259,0.0012,არაბეთის გაერთიანებული საამიროების დირჰამი,6/19/2025,6/20/2025
AED,10,7.4271,0.0017,არაბეთის გაერთიანებული საამიროების დირჰამი,6/18/2025,6/19/2025
AED,10,7.4288,0.0018,არაბეთის გაერთიანებული საამიროების დირჰამი,6/17/2025,6/18/2025
AED,10,7.4306,0.0023,არაბეთის გაერთიანებული საამიროების დირჰამი,6/16/2025,6/17/2025
AED,10,7.4329,0.0008,არაბეთის გაერთიანებული საამიროების დირჰამი,6/13/2025,6/14/2025
AED,10,7.4337,0.0010,არაბეთის გაერთიანებული საამიროების დირჰამი,6/12/2025,6/13/2025
AED,10,7.4347,0.0002,არაბეთის გაერთიანებული საამიროების დირჰამი,6/11/2025,6/12/2025
AED,10,7.4345,0.0013,არაბეთის გაერთიანებული საამიროების დირჰამი,6/10/2025,6/11/2025
AED,10,7.4358,0.0011,არაბეთის გაერთიანებული საამიროების დირჰამი,6/9/2025,6/10/2025
AED,10,7.4369,0.0008,არაბეთის გაერთიანებული საამიროების დირჰამი,6/6/2025,6/7/2025
AED,10,7.4377,0.0006,არაბეთის გაერთიანებული საამიროების დირჰამი,6/5/2025,6/6/2025
AED,10,7.4383,0.0002,არაბეთის გაერთიანებული საამიროების დირჰამი,6/4/2025,6/5/2025
AED,10,7.4385,0.0019,არაბეთის გაერთიანებული საამიროების დირჰამი,6/3/2025,6/4/2025
AED,10,7.4404,0.0015,არაბეთის გაერთიანებული საამიროების დირჰამი,6/2/2025,6/3/2025
AED,10,7.4419,0.0024,არაბეთის გაერთიანებული საამიროების დირჰამი,5/30/2025,5/31/2025
AED,10,7.4443,0.0019,არაბეთის გაერთიანებული საამიროების დირჰამი,5/29/2025,5/30/2025
AED,10,7.4462,0.0019,არაბეთის გაერთიანებული საამიროების დირჰამი,5/28/2025,5/29/2025
AED,10,7.4481,0.0052,არაბეთის გაერთიანებული საამიროების დირჰამი,5/27/2025,5/28/2025
AED,10,7.4533,0.0019,არაბეთის გაერთიანებული საამიროების დირჰამი,5/23/2025,5/24/2025
AED,10,7.4552,0.0038,არაბეთის გაერთიანებული საამიროების დირჰამი,5/22/2025,5/23/2025
AED,10,7.4590,0.0013,არაბეთის გაერთიანებული საამიროების დირჰამი,5/21/2025,5/22/2025
AED,10,7.4603,0.0012,არაბეთის გაერთიანებული საამიროების დირჰამი,5/20/2025,5/21/2025
AED,10,7.4615,0.0024,არაბეთის გაერთიანებული საამიროების დირჰამი,5/19/2025,5/20/2025
AED,10,7.4639,0.0027,არაბეთის გაერთიანებული საამიროების დირჰამი,5/16/2025,5/17/2025
AED,10,7.4666,0.0030,არაბეთის გაერთიანებული საამიროების დირჰამი,5/15/2025,5/16/2025
AED,10,7.4696,0.0011,არაბეთის გაერთიანებული საამიროების დირჰამი,5/14/2025,5/15/2025
AED,10,7.4707,0.0044,არაბეთის გაერთიანებული საამიროების დირჰამი,5/13/2025,5/14/2025
AED,10,7.4751,0.0030,არაბეთის გაერთიანებული საამიროების დირჰამი,5/8/2025,5/9/2025
AED,10,7.4781,0.0016,არაბეთის გაერთიანებული საამიროების დირჰამი,5/7/2025,5/8/2025
AED,10,7.4797,0.0011,არაბეთის გაერთიანებული საამიროების დირჰამი,5/6/2025,5/7/2025
AED,10,7.4808,0.0016,არაბეთის გაერთიანებული საამიროების დირჰამი,5/5/2025,5/6/2025
AED,10,7.4824,0.0011,არაბეთის გაერთიანებული საამიროების დირჰამი,5/2/2025,5/3/2025
AED,10,7.4835,0.0014,არაბეთის გაერთიანებული საამიროების დირჰამი,5/1/2025,5/2/2025
AED,10,7.4849,0.0063,არაბეთის გაერთიანებული საამიროების დირჰამი,4/30/2025,5/1/2025
AED,10,7.4912,0.0054,არაბეთის გაერთიანებული საამიროების დირჰამი,4/29/2025,4/30/2025
AED,10,7.4858,0.0000,არაბეთის გაერთიანებული საამიროების დირჰამი,4/28/2025,4/29/2025
AED,10,7.4858,0.0009,არაბეთის გაერთიანებული საამიროების დირჰამი,4/25/2025,4/26/2025
AED,10,7.4849,0.0011,არაბეთის გაერთიანებული საამიროების დირჰამი,4/24/2025,4/25/2025
AED,10,7.4860,0.0011,არაბეთის გაერთიანებული საამიროების დირჰამი,4/23/2025,4/24/2025
AED,10,7.4871,0.0008,არაბეთის გაერთიანებული საამიროების დირჰამი,4/22/2025,4/23/2025
AED,10,7.4879,0.0054,არაბეთის გაერთიანებული საამიროების დირჰამი,4/17/2025,4/18/2025
AED,10,7.4933,0.0057,არაბეთის გაერთიანებული საამიროების დირჰამი,4/16/2025,4/17/2025
AED,10,7.4990,0.0003,არაბეთის გაერთიანებული საამიროების დირჰამი,4/15/2025,4/16/2025
AED,10,7.4993,0.0036,არაბეთის გაერთიანებული საამიროების დირჰამი,4/14/2025,4/15/2025
AED,10,7.5029,0.0042,არაბეთის გაერთიანებული საამიროების დირჰამი,4/11/2025,4/12/2025
AED,10,7.5071,0.0029,არაბეთის გაერთიანებული საამიროების დირჰამი,4/10/2025,4/11/2025
AED,10,7.5042,0.0003,არაბეთის გაერთიანებული საამიროების დირჰამი,4/8/2025,4/9/2025
AED,10,7.5039,0.0037,არაბეთის გაერთიანებული საამიროების დირჰამი,4/7/2025,4/8/2025
AED,10,7.5076,0.0064,არაბეთის გაერთიანებული საამიროების დირჰამი,4/4/2025,4/5/2025
AED,10,7.5140,0.0068,არაბეთის გაერთიანებული საამიროების დირჰამი,4/3/2025,4/4/2025
AED,10,7.5208,0.0022,არაბეთის გაერთიანებული საამიროების დირჰამი,4/2/2025,4/3/2025
AED,10,7.5230,0.0044,არაბეთის გაერთიანებული საამიროების დირჰამი,4/1/2025,4/2/2025
AED,10,7.5274,0.0068,არაბეთის გაერთიანებული საამიროების დირჰამი,3/31/2025,4/1/2025
AED,10,7.5342,0.0108,არაბეთის გაერთიანებული საამიროების დირჰამი,3/28/2025,3/29/2025
AED,10,7.5450,0.0071,არაბეთის გაერთიანებული საამიროების დირჰამი,3/27/2025,3/28/2025
AED,10,7.5521,0.0150,არაბეთის გაერთიანებული საამიროების დირჰამი,3/26/2025,3/27/2025
AED,10,7.5671,0.0057,არაბეთის გაერთიანებული საამიროების დირჰამი,3/25/2025,3/26/2025
AED,10,7.5728,0.0209,არაბეთის გაერთიანებული საამიროების დირჰამი,3/24/2025,3/25/2025
AED,10,7.5519,0.0013,არაბეთის გაერთიანებული საამიროების დირჰამი,3/21/2025,3/22/2025
AED,10,7.5532,0.0294,არაბეთის გაერთიანებული საამიროების დირჰამი,3/20/2025,3/21/2025
AED,10,7.5826,0.0045,არაბეთის გაერთიანებული საამიროების დირჰამი,3/19/2025,3/20/2025
AED,10,7.5871,0.0289,არაბეთის გაერთიანებული საამიროების დირჰამი,3/18/2025,3/19/2025
AED,10,7.5582,0.0011,არაბეთის გაერთიანებული საამიროების დირჰამი,3/17/2025,3/18/2025
AED,10,7.5571,0.0055,არაბეთის გაერთიანებული საამიროების დირჰამი,3/14/2025,3/15/2025
AED,10,7.5626,0.0000,არაბეთის გაერთიანებული საამიროების დირჰამი,3/13/2025,3/14/2025
AED,10,7.5626,0.0324,არაბეთის გაერთიანებული საამიროების დირჰამი,3/12/2025,3/13/2025
AED,10,7.5950,0.0349,არაბეთის გაერთიანებული საამიროების დირჰამი,3/11/2025,3/12/2025
AED,10,7.5601,0.0027,არაბეთის გაერთიანებული საამიროების დირჰამი,3/10/2025,3/11/2025
AED,10,7.5628,0.0149,არაბეთის გაერთიანებული საამიროების დირჰამი,3/7/2025,3/8/2025
AED,10,7.5777,0.0075,არაბეთის გაერთიანებული საამიროების დირჰამი,3/6/2025,3/7/2025
AED,10,7.5852,0.0128,არაბეთის გაერთიანებული საამიროების დირჰამი,3/5/2025,3/6/2025
AED,10,7.5980,0.0001,არაბეთის გაერთიანებული საამიროების დირჰამი,3/4/2025,3/5/2025
AED,10,7.5979,0.0730,არაბეთის გაერთიანებული საამიროების დირჰამი,2/28/2025,3/1/2025
AED,10,7.6709,0.0087,არაბეთის გაერთიანებული საამიროების დირჰამი,2/27/2025,2/28/2025
AED,10,7.6622,0.0072,არაბეთის გაერთიანებული საამიროების დირჰამი,2/26/2025,2/27/2025
AED,10,7.6694,0.0045,არაბეთის გაერთიანებული საამიროების დირჰამი,2/25/2025,2/26/2025
AED,10,7.6649,0.0284,არაბეთის გაერთიანებული საამიროების დირჰამი,2/24/2025,2/25/2025
AED,10,7.6365,0.0237,არაბეთის გაერთიანებული საამიროების დირჰამი,2/21/2025,2/22/2025
AED,10,7.6602,0.0003,არაბეთის გაერთიანებული საამიროების დირჰამი,2/20/2025,2/21/2025
AED,10,7.6605,0.0133,არაბეთის გაერთიანებული საამიროების დირჰამი,2/19/2025,2/20/2025
AED,10,7.6738,0.0043,არაბეთის გაერთიანებული საამიროების დირჰამი,2/18/2025,2/19/2025
AED,10,7.6695,0.0520,არაბეთის გაერთიანებული საამიროების დირჰამი,2/17/2025,2/18/2025
AED,10,7.7215,0.0556,არაბეთის გაერთიანებული საამიროების დირჰამი,2/14/2025,2/15/2025
AED,10,7.6659,0.0185,არაბეთის გაერთიანებული საამიროების დირჰამი,2/13/2025,2/14/2025
AED,10,7.6474,0.0231,არაბეთის გაერთიანებული საამიროების დირჰამი,2/12/2025,2/13/2025
AED,10,7.6243,0.0520,არაბეთის გაერთიანებული საამიროების დირჰამი,2/11/2025,2/12/2025
AED,10,7.5723,0.0346,არაბეთის გაერთიანებული საამიროების დირჰამი,2/10/2025,2/11/2025
AED,10,7.6069,0.0424,არაბეთის გაერთიანებული საამიროების დირჰამი,2/7/2025,2/8/2025
AED,10,7.6493,0.0351,არაბეთის გაერთიანებული საამიროების დირჰამი,2/6/2025,2/7/2025
AED,10,7.6844,0.0417,არაბეთის გაერთიანებული საამიროების დირჰამი,2/5/2025,2/6/2025
AED,10,7.7261,0.0070,არაბეთის გაერთიანებული საამიროების დირჰამი,2/4/2025,2/5/2025
AED,10,7.7331,0.0434,არაბეთის გაერთიანებული საამიროების დირჰამი,2/3/2025,2/4/2025
AED,10,7.7765,0.0541,არაბეთის გაერთიანებული საამიროების დირჰამი,1/31/2025,2/1/2025
AED,10,7.8306,0.0067,არაბეთის გაერთიანებული საამიროების დირჰამი,1/30/2025,1/31/2025
AED,10,7.8373,0.0056,არაბეთის გაერთიანებული საამიროების დირჰამი,1/29/2025,1/30/2025
AED,10,7.8317,0.0115,არაბეთის გაერთიანებული საამიროების დირჰამი,1/28/2025,1/29/2025
AED,10,7.8432,0.0073,არაბეთის გაერთიანებული საამიროების დირჰამი,1/27/2025,1/28/2025
AED,10,7.8505,0.0566,არაბეთის გაერთიანებული საამიროების დირჰამი,1/24/2025,1/25/2025
AED,10,7.7939,0.0034,არაბეთის გაერთიანებული საამიროების დირჰამი,1/23/2025,1/24/2025
AED,10,7.7905,0.0265,არაბეთის გაერთიანებული საამიროების დირჰამი,1/22/2025,1/23/2025
AED,10,7.7640,0.0177,არაბეთის გაერთიანებული საამიროების დირჰამი,1/21/2025,1/22/2025
AED,10,7.7463,0.0109,არაბეთის გაერთიანებული საამიროების დირჰამი,1/20/2025,1/21/2025
AED,10,7.7354,0.0000,არაბეთის გაერთიანებული საამიროების დირჰამი,1/17/2025,1/18/2025
AED,10,7.7354,0.0096,არაბეთის გაერთიანებული საამიროების დირჰამი,1/16/2025,1/17/2025
AED,10,7.7450,0.0002,არაბეთის გაერთიანებული საამიროების დირჰამი,1/15/2025,1/16/2025
AED,10,7.7452,0.0425,არაბეთის გაერთიანებული საამიროების დირჰამი,1/14/2025,1/15/2025
AED,10,7.7027,0.0049,არაბეთის გაერთიანებული საამიროების დირჰამი,1/13/2025,1/14/2025
AED,10,7.7076,0.0155,არაბეთის გაერთიანებული საამიროების დირჰამი,1/10/2025,1/11/2025
AED,10,7.7231,0.0076,არაბეთის გაერთიანებული საამიროების დირჰამი,1/9/2025,1/10/2025
AED,10,7.7307,0.0571,არაბეთის გაერთიანებული საამიროების დირჰამი,1/8/2025,1/9/2025
AED,10,7.6736,0.0074,არაბეთის გაერთიანებული საამიროების დირჰამი,1/6/2025,1/7/2025
AED,10,7.6662,0.0054,არაბეთის გაერთიანებული საამიროების დირჰამი,1/3/2025,1/4/2025
AED,10,7.6608,0.0191,არაბეთის გაერთიანებული საამიროების დირჰამი,12/31/2024,1/1/2025
AED,10,7.6417,0.0342,არაბეთის გაერთიანებული საამიროების დირჰამი,12/30/2024,12/31/2024
AED,10,7.6075,0.0218,არაბეთის გაერთიანებული საამიროების დირჰამი,12/27/2024,12/28/2024
AED,10,7.6293,0.0293,არაბეთის გაერთიანებული საამიროების დირჰამი,12/26/2024,12/27/2024
AED,10,7.6586,0.0030,არაბეთის გაერთიანებული საამიროების დირჰამი,12/25/2024,12/26/2024
AED,10,7.6556,0.0024,არაბეთის გაერთიანებული საამიროების დირჰამი,12/24/2024,12/25/2024
AED,10,7.6580,0.0125,არაბეთის გაერთიანებული საამიროების დირჰამი,12/23/2024,12/24/2024
AED,10,7.6455,0.0025,არაბეთის გაერთიანებული საამიროების დირჰამი,12/20/2024,12/21/2024
AED,10,7.6480,0.0179,არაბეთის გაერთიანებული საამიროების დირჰამი,12/19/2024,12/20/2024
AED,10,7.6301,0.0256,არაბეთის გაერთიანებული საამიროების დირჰამი,12/18/2024,12/19/2024
AED,10,7.6557,0.0077,არაბეთის გაერთიანებული საამიროების დირჰამი,12/17/2024,12/18/2024
AED,10,7.6480,0.0972,არაბეთის გაერთიანებული საამიროების დირჰამი,12/16/2024,12/17/2024
AED,10,7.7452,0.0174,არაბეთის გაერთიანებული საამიროების დირჰამი,12/13/2024,12/14/2024
AED,10,7.7626,0.0513,არაბეთის გაერთიანებული საამიროების დირჰამი,12/12/2024,12/13/2024
AED,10,7.7113,0.1031,არაბეთის გაერთიანებული საამიროების დირჰამი,12/11/2024,12/12/2024
AED,10,7.6082,0.0017,არაბეთის გაერთიანებული საამიროების დირჰამი,12/10/2024,12/11/2024
AED,10,7.6065,0.0506,არაბეთის გაერთიანებული საამიროების დირჰამი,12/9/2024,12/10/2024
AED,10,7.5559,0.1425,არაბეთის გაერთიანებული საამიროების დირჰამი,12/6/2024,12/7/2024
AED,10,7.6984,0.0526,არაბეთის გაერთიანებული საამიროების დირჰამი,12/5/2024,12/6/2024
AED,10,7.7510,0.0757,არაბეთის გაერთიანებული საამიროების დირჰამი,12/4/2024,12/5/2024
AED,10,7.8267,0.0729,არაბეთის გაერთიანებული საამიროების დირჰამი,12/3/2024,12/4/2024
AED,10,7.7538,0.1867,არაბეთის გაერთიანებული საამიროების დირჰამი,12/2/2024,12/3/2024
AED,10,7.5671,0.1020,არაბეთის გაერთიანებული საამიროების დირჰამი,11/29/2024,11/30/2024
AED,10,7.4651,0.0007,არაბეთის გაერთიანებული საამიროების დირჰამი,11/28/2024,11/29/2024
AED,10,7.4658,0.0002,არაბეთის გაერთიანებული საამიროების დირჰამი,11/27/2024,11/28/2024
AED,10,7.4656,0.0023,არაბეთის გაერთიანებული საამიროების დირჰამი,11/26/2024,11/27/2024
AED,10,7.4679,0.0124,არაბეთის გაერთიანებული საამიროების დირჰამი,11/25/2024,11/26/2024
AED,10,7.4555,0.0133,არაბეთის გაერთიანებული საამიროების დირჰამი,11/22/2024,11/23/2024
AED,10,7.4688,0.0145,არაბეთის გაერთიანებული საამიროების დირჰამი,11/21/2024,11/22/2024
AED,10,7.4833,0.0233,არაბეთის გაერთიანებული საამიროების დირჰამი,11/20/2024,11/21/2024
AED,10,7.4600,0.0236,არაბეთის გაერთიანებული საამიროების დირჰამი,11/19/2024,11/20/2024
AED,10,7.4364,0.0006,არაბეთის გაერთიანებული საამიროების დირჰამი,11/18/2024,11/19/2024
AED,10,7.4358,0.0063,არაბეთის გაერთიანებული საამიროების დირჰამი,11/15/2024,11/16/2024
AED,10,7.4421,0.0109,არაბეთის გაერთიანებული საამიროების დირჰამი,11/14/2024,11/15/2024
AED,10,7.4530,0.0125,არაბეთის გაერთიანებული საამიროების დირჰამი,11/13/2024,11/14/2024
AED,10,7.4405,0.0109,არაბეთის გაერთიანებული საამიროების დირჰამი,11/12/2024,11/13/2024
AED,10,7.4296,0.0114,არაბეთის გაერთიანებული საამიროების დირჰამი,11/11/2024,11/12/2024
AED,10,7.4182,0.0220,არაბეთის გაერთიანებული საამიროების დირჰამი,11/8/2024,11/9/2024
AED,10,7.4402,0.0218,არაბეთის გაერთიანებული საამიროების დირჰამი,11/7/2024,11/8/2024
AED,10,7.4184,0.0000,არაბეთის გაერთიანებული საამიროების დირჰამი,11/6/2024,11/7/2024
